LineId,Label,Timestamp,Date,User,Time,Location,Component,PID,Content,EventId,EventTemplate
1750,-,1131567186,6/26/2010,bn401,12:13:06,bn401/bn401,ntpd,28876,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1751,-,1131567186,6/27/2010,cn406,12:13:06,cn406/cn406,ntpd,17522,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1752,-,1131567186,6/28/2010,cn684,12:13:06,cn684/cn684,ntpd,19346,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1753,-,1131567186,6/29/2010,tbird-admin1,12:13:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1754,-,1131567187,6/30/2010,bn200,12:13:07,bn200/bn200,ntpd,22120,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1755,-,1131567188,7/1/2010,cn103,12:13:08,cn103/cn103,ntpd,19549,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1756,-,1131567188,7/2/2010,tbird-sm1,12:13:08,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1757,-,1131567188,7/3/2010,tbird-sm1,12:13:08,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1758,-,1131567189,7/4/2010,cn103,12:13:09,cn103/cn103,ntpd,19549,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1759,-,1131567190,7/5/2010,tbird-admin1,12:13:10,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1760,-,1131567191,7/6/2010,tbird-admin1,12:13:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1761,-,1131567191,7/7/2010,tbird-admin1,12:13:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1762,-,1131567193,7/8/2010,tbird-admin1,12:13:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1763,-,1131567194,7/9/2010,cn942,12:13:14,cn942/cn942,ntpd,1515,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1764,-,1131567195,7/10/2010,tbird-admin1,12:13:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1765,-,1131567195,7/11/2010,tbird-admin1,12:13:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1766,-,1131567196,7/12/2010,tbird-admin1,12:13:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1767,-,1131567197,7/13/2010,cn572,12:13:17,cn572/cn572,ntpd,15486,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1768,-,1131567198,7/14/2010,tbird-admin1,12:13:18,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1769,-,1131567198,7/15/2010,tbird-sm1,12:13:18,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1770,-,1131567199,7/16/2010,cn405,12:13:19,cn405/cn405,ntpd,13155,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1771,-,1131567199,7/17/2010,tbird-admin1,12:13:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1772,-,1131567200,7/18/2010,tbird-admin1,12:13:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1773,-,1131567200,7/19/2010,tbird-admin1,12:13:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1774,-,1131567201,7/20/2010,cn549,12:13:21,cn549/cn549,ntpd,14729,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1775,-,1131567201,7/21/2010,cn974,12:13:21,cn974/cn974,ntpd,19725,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1776,-,1131567201,7/22/2010,tbird-admin1,12:13:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1777,-,1131567202,7/23/2010,cn507,12:13:22,cn507/cn507,ntpd,15704,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1778,-,1131567202,7/24/2010,tbird-admin1,12:13:22,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1779,-,1131567202,7/25/2010,tbird-admin1,12:13:22,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1780,-,1131567202,7/26/2010,tbird-sm1,12:13:22,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1781,-,1131567202,7/27/2010,tbird-sm1,12:13:22,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1782,-,1131567203,7/28/2010,cn507,12:13:23,cn507/cn507,ntpd,15704,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1783,-,1131567203,7/29/2010,cn628,12:13:23,cn628/cn628,ntpd,18589,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1784,-,1131567203,7/30/2010,cn988,12:13:23,cn988/cn988,ntpd,19582,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1785,-,1131567203,7/31/2010,tbird-admin1,12:13:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1786,-,1131567205,8/1/2010,bn879,12:13:25,bn879/bn879,ntpd,24606,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1787,-,1131567205,8/2/2010,dn82,12:13:25,dn82/dn82,ntpd,9313,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1788,-,1131567206,8/3/2010,bn51,12:13:26,bn51/bn51,ntpd,22922,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1789,-,1131567206,8/4/2010,bn743,12:13:26,bn743/bn743,ntpd,22740,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1790,-,1131567206,8/5/2010,cn919,12:13:26,cn919/cn919,ntpd,29159,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1791,-,1131567206,8/6/2010,tbird-admin1,12:13:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1792,-,1131567207,8/7/2010,cn225,12:13:27,cn225/cn225,ntpd,10661,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1793,-,1131567207,8/8/2010,tbird-admin1,12:13:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1794,-,1131567207,8/9/2010,tbird-admin1,12:13:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1795,-,1131567209,8/10/2010,cn634,12:13:29,cn634/cn634,ntpd,19733,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1796,-,1131567209,8/11/2010,dn222,12:13:29,dn222/dn222,ntpd,10983,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1797,-,1131567209,8/12/2010,tbird-admin1,12:13:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1798,-,1131567210,8/13/2010,tbird-admin1,12:13:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1799,-,1131567211,8/14/2010,cn868,12:13:31,cn868/cn868,ntpd,28419,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1800,-,1131567211,8/15/2010,tbird-admin1,12:13:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1801,-,1131567211,8/16/2010,tbird-admin1,12:13:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1802,-,1131567212,8/17/2010,cn1007,12:13:32,cn1007/cn1007,ntpd,19131,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1803,-,1131567212,8/18/2010,dn89,12:13:32,dn89/dn89,ntpd,9741,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1804,-,1131567212,8/19/2010,tbird-admin1,12:13:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1805,-,1131567212,8/20/2010,tbird-admin1,12:13:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1806,-,1131567212,8/21/2010,tbird-admin1,12:13:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1807,-,1131567212,8/22/2010,tbird-admin1,12:13:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1808,-,1131567212,8/23/2010,tbird-sm1,12:13:32,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1809,-,1131567213,8/24/2010,bn795,12:13:33,bn795/bn795,ntpd,23670,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1810,-,1131567213,8/25/2010,dn38,12:13:33,dn38/dn38,ntpd,20634,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1811,-,1131567214,8/26/2010,cn91,12:13:34,cn91/cn91,ntpd,19566,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1812,-,1131567214,8/27/2010,dn678,12:13:34,dn678/dn678,ntpd,1567,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1813,-,1131567214,8/28/2010,tbird-admin1,12:13:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1814,-,1131567215,8/29/2010,tbird-admin1,12:13:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1815,-,1131567216,8/30/2010,tbird-sm1,12:13:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1816,-,1131567216,8/31/2010,tbird-sm1,12:13:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1817,-,1131567220,9/1/2010,tbird-admin1,12:13:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1818,-,1131567220,9/2/2010,tbird-admin1,12:13:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1819,-,1131567221,9/3/2010,tbird-admin1,12:13:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1820,-,1131567224,9/4/2010,bn145,12:13:44,bn145/bn145,ntpd,22852,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1821,-,1131567225,9/5/2010,tbird-admin1,12:13:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1822,-,1131567225,9/6/2010,tbird-admin1,12:13:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1823,-,1131567226,9/7/2010,an895,12:13:46,an895/an895,ntpd,2066,"synchronized to 10.100.12.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1824,-,1131567226,9/8/2010,tbird-admin1,12:13:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1825,-,1131567226,9/9/2010,tbird-sm1,12:13:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1826,-,1131567227,9/10/2010,tbird-admin1,12:13:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1827,-,1131567228,9/11/2010,tbird-admin1,12:13:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1828,-,1131567229,9/12/2010,dn692,12:13:49,dn692/dn692,ntpd,3916,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1829,-,1131567229,9/13/2010,tbird-admin1,12:13:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1830,-,1131567230,9/14/2010,bn145,12:13:50,bn145/bn145,ntpd,22852,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1831,-,1131567230,9/15/2010,tbird-admin1,12:13:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1832,-,1131567230,9/16/2010,tbird-sm1,12:13:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1833,-,1131567230,9/17/2010,tbird-sm1,12:13:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1834,-,1131567231,9/18/2010,tbird-admin1,12:13:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1835,-,1131567232,9/19/2010,bn678,12:13:52,bn678/bn678,ntpd,24506,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1836,-,1131567234,9/20/2010,tbird-admin1,12:13:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1837,-,1131567235,9/21/2010,tbird-admin1,12:13:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1838,-,1131567236,9/22/2010,tbird-admin1,12:13:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1839,-,1131567237,9/23/2010,cn25,12:13:57,cn25/cn25,ntpd,15539,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1840,-,1131567238,9/24/2010,tbird-admin1,12:13:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1841,-,1131567238,9/25/2010,tbird-admin1,12:13:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1842,-,1131567238,9/26/2010,tbird-admin1,12:13:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1843,-,1131567240,9/27/2010,#8#,12:14:00,#8#/#8#,sshd,4893,Local disconnected: Connection closed.,E67,Local disconnected: Connection closed.
1844,-,1131567240,9/28/2010,#8#,12:14:00,#8#/#8#,sshd,4893,connection lost: 'Connection closed.',E30,connection lost: 'Connection closed.'
1845,-,1131567240,9/29/2010,bn823,12:14:00,bn823/bn823,ntpd,23016,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1846,-,1131567240,9/30/2010,tbird-admin1,12:14:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1847,-,1131567240,10/1/2010,tbird-admin1,12:14:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1848,-,1131567240,10/2/2010,tbird-sm1,12:14:00,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1849,-,1131567241,10/3/2010,tbird-admin1,12:14:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1850,-,1131567241,10/4/2010,tbird-admin1,12:14:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1851,-,1131567242,10/5/2010,cn315,12:14:02,cn315/cn315,ntpd,23358,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1852,-,1131567242,10/6/2010,cn939,12:14:02,cn939/cn939,ntpd,28023,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1853,-,1131567242,10/7/2010,dn116,12:14:02,dn116/dn116,ntpd,6949,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1854,-,1131567242,10/8/2010,tbird-admin1,12:14:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1855,-,1131567243,10/9/2010,tbird-admin1,12:14:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1856,-,1131567244,10/10/2010,bn403,12:14:04,bn403/bn403,ntpd,28876,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1857,-,1131567244,10/11/2010,tbird-admin1,12:14:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1858,-,1131567244,10/12/2010,tbird-admin1,12:14:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1859,-,1131567244,10/13/2010,tbird-sm1,12:14:04,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1860,-,1131567244,10/14/2010,tbird-sm1,12:14:04,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1861,-,1131567245,10/15/2010,cn290,12:14:05,cn290/cn290,ntpd,23984,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1862,-,1131567245,10/16/2010,tbird-admin1,12:14:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1863,-,1131567245,10/17/2010,tbird-admin1,12:14:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1864,-,1131567246,10/18/2010,tbird-admin1,12:14:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1865,-,1131567247,10/19/2010,tbird-admin1,12:14:07,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1866,-,1131567252,10/20/2010,bn251,12:14:12,bn251/bn251,ntpd,23782,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1867,-,1131567252,10/21/2010,tbird-admin1,12:14:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1868,-,1131567252,10/22/2010,tbird-admin1,12:14:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1869,-,1131567254,10/23/2010,tbird-admin1,12:14:14,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1870,-,1131567254,10/24/2010,tbird-sm1,12:14:14,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1871,-,1131567255,10/25/2010,bn141,12:14:15,bn141/bn141,ntpd,22934,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1872,-,1131567255,10/26/2010,tbird-admin1,12:14:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1873,-,1131567255,10/27/2010,tbird-admin1,12:14:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1874,-,1131567256,10/28/2010,bn153,12:14:16,bn153/bn153,ntpd,22993,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
